csi --collect_tagets=AppleWatch7FJ --collect_number=2000 --filter_mac=12:86:EA:F3:01:3E --start
csi> ;32mI (424078) app_main: ================ CSI RECV ================
type,sequence,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,410,643743,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-66,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,642856335,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,-4,-10,-5,-10,-5,-10,-7,-10,-8,-10,-9,-10,-10,-10,-10,-10,-12,-11,-13,-10,-13,-11,-14,-12,-15,-12,-15,-12,-16,-13,-16,-13,-15,-14,-15,-14,-16,-15,-16,-14,-16,-14,-16,-14,-16,-14,-16,-12,-14,-12,-15,-11,0,0,-15,-11,-16,-10,-17,-9,-16,-9,-18,-7,-18,-8,-20,-7,-20,-6,-20,-7,-21,-6,-23,-6,-25,-5,-24,-6,-25,-7,-26,-6,-26,-8,-27,-8,-28,-9,-30,-11,-30,-11,-31,-11,-31,-12,-30,-14,-28,-15,-28,-15,-27,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-19,-8,-19,-8,-18,-10,-19,-13,-17,-12,-21,-16,-17,-16,-20,-19,-16,-21,-21,-22,-20,-24,-20,-27,-20,-26,-20,-27,-21,-30,-22,-29,-25,-31,-22,-33,-26,-30,-25,-29,-27,-33,-25,-30,-26,-31,-27,-28,-25,-31,-24,-29,-22,-31,-19,0,0,-31,-17,-30,-17,-34,-15,-32,-15,-34,-11,-34,-13,-37,-12,-38,-11,-39,-8,-41,-10,-43,-6,-48,-5,-46,-8,-46,-9,-50,-7,-54,-11,-51,-11,-57,-13,-56,-13,-60,-17,-59,-17,-58,-17,-57,-22,-60,-22,-56,-23,-55,-26,-53,-26,-53,-29,0,0,0,0,0,0]"
CSI_DATA,411,643763,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-66,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,642857654,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,-2,10,-2,10,-1,10,0,10,1,11,2,11,3,11,4,14,4,13,6,14,5,14,6,15,7,16,7,16,7,16,7,17,7,18,7,17,7,18,7,18,6,19,7,18,7,17,7,17,8,16,8,16,0,0,9,15,10,14,11,13,11,14,13,13,12,13,14,12,15,12,16,12,18,13,18,13,20,13,19,14,20,14,21,16,21,16,21,17,23,18,23,19,23,20,24,20,24,22,23,22,20,24,20,23,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,18,-7,20,-7,17,-6,19,-3,19,-2,21,0,22,1,24,1,23,2,22,5,29,6,27,6,29,5,32,7,32,8,32,9,35,10,34,8,36,7,35,7,37,10,38,8,36,9,35,9,36,7,35,9,34,12,32,0,0,11,32,12,29,19,33,18,30,19,30,20,31,20,29,22,30,27,30,29,32,32,32,34,32,32,33,32,35,39,36,39,38,39,40,39,44,38,45,37,45,39,47,37,51,36,50,33,54,32,52,28,55,26,54,27,54,0,0,0,0,0,0]"
CSI_DATA,412,643949,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-64,11,1,7,0,1,1,1,0,0,1,-96,2,11,2,643155219,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,-5,-29,-4,-29,-4,-30,-4,-30,-3,-29,-3,-30,-2,-29,-1,-29,-1,-28,-2,-27,-1,-26,-1,-26,-1,-25,-2,-24,-1,-24,-1,-23,-1,-22,-1,-21,0,-22,-1,-21,-1,-20,-1,-19,-2,-18,-3,-19,-3,-18,-3,-17,0,0,-3,-17,-3,-16,-3,-16,-3,-15,-4,-15,-5,-14,-5,-15,-6,-14,-6,-13,-8,-14,-8,-14,-9,-14,-9,-13,-10,-14,-10,-14,-10,-14,-10,-13,-11,-14,-12,-16,-13,-17,-13,-17,-12,-18,-13,-18,-12,-20,-12,-21,-12,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-55,11,-55,10,-56,14,-61,15,-53,17,-55,13,-53,17,-54,16,-52,17,-50,19,-52,14,-49,16,-46,18,-44,18,-47,13,-44,16,-43,15,-41,15,-43,11,-37,12,-39,12,-37,13,-36,12,-36,10,-32,7,-35,6,-32,4,-35,0,0,4,-33,5,-29,5,-32,5,-28,0,-30,1,-27,-1,-28,-1,-28,-3,-29,-2,-28,-4,-28,-8,-30,-8,-30,-8,-32,-10,-30,-10,-33,-10,-30,-12,-33,-11,-34,-14,-35,-12,-37,-13,-41,-14,-41,-12,-43,-8,-45,-9,-49,-7,-44,-6,-47,0,0,0,0,0,0]"
CSI_DATA,413,643972,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-62,11,1,6,0,1,1,1,0,0,0,-96,9,11,2,643171099,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,0,25,0,25,-1,25,-2,25,-2,26,-3,26,-2,25,-4,26,-3,25,-3,24,-4,24,-5,23,-4,23,-4,22,-3,22,-3,21,-4,22,-4,22,-4,21,-3,21,-3,21,-3,21,-2,20,-2,21,-2,20,-1,20,0,0,-2,20,-2,19,-1,19,-2,19,-1,19,-1,19,-1,18,0,18,-1,18,0,19,0,18,1,18,0,17,1,18,2,18,1,18,2,18,2,19,3,19,3,20,4,20,4,20,4,22,2,22,3,22,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-1,48,-1,47,-3,48,-3,50,-5,49,-5,49,-7,49,-7,49,-7,48,-9,48,-9,46,-8,45,-10,43,-10,44,-8,42,-7,43,-6,42,-9,43,-8,42,-9,41,-7,41,-7,40,-5,40,-9,38,-5,40,-6,39,-1,39,0,0,-3,39,-3,38,-2,38,-5,37,-2,38,-6,37,-2,36,-3,36,-2,36,-1,36,0,35,1,36,-1,34,0,35,3,37,3,37,2,36,3,35,5,37,6,37,6,41,8,41,5,41,5,45,3,43,3,46,2,47,0,49,0,0,0,0,0,0]"
CSI_DATA,414,643992,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-63,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,643172306,0,140,0,256,1,"[-116,-64,8,0,0,0,0,0,0,0,0,0,-22,-9,-23,-10,-22,-10,-23,-11,-22,-11,-22,-13,-22,-12,-22,-12,-22,-13,-20,-12,-21,-12,-20,-12,-21,-12,-20,-12,-20,-11,-19,-11,-20,-12,-18,-11,-19,-11,-19,-10,-19,-11,-18,-10,-19,-9,-19,-9,-18,-9,-18,-9,0,0,-18,-8,-18,-9,-19,-8,-18,-8,-18,-8,-17,-8,-18,-8,-17,-7,-17,-7,-18,-7,-17,-7,-18,-6,-18,-6,-18,-6,-18,-6,-18,-5,-18,-4,-18,-5,-20,-4,-20,-4,-20,-4,-21,-4,-21,-4,-22,-5,-22,-6,-23,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-21,-37,-25,-39,-25,-40,-27,-39,-27,-40,-29,-39,-28,-38,-30,-37,-30,-36,-31,-36,-31,-33,-30,-31,-29,-35,-30,-34,-30,-33,-30,-33,-30,-32,-28,-32,-29,-30,-28,-30,-28,-31,-25,-30,-27,-30,-25,-29,-25,-29,-26,-29,-26,-32,-24,0,0,-32,-23,-29,-24,-31,-23,-29,-23,-31,-23,-29,-24,-30,-21,-29,-23,-29,-21,-30,-21,-30,-20,-31,-16,-31,-18,-31,-21,-31,-18,-33,-17,-32,-17,-34,-16,-35,-18,-35,-14,-38,-17,-36,-18,-37,-18,-38,-21,-41,-19,-41,-22,-38,-23,-41,-26,0,0,0,0,0,0]"
CSI_DATA,415,644013,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-63,11,1,7,0,1,1,1,0,0,1,-96,2,11,2,643184337,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,18,5,19,6,18,6,20,7,18,7,20,8,19,8,19,9,19,9,19,9,18,9,18,9,19,9,18,9,19,9,17,8,18,9,18,9,18,9,18,8,18,8,18,8,18,7,19,7,18,8,19,7,0,0,19,7,18,7,19,7,18,8,19,8,19,9,19,8,19,8,17,8,19,7,18,8,19,7,17,8,18,8,17,7,17,8,17,7,18,6,18,6,18,6,19,6,19,5,19,5,19,6,20,6,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,31,15,34,17,34,19,34,17,34,20,35,21,33,21,37,21,33,24,34,23,33,23,32,23,31,24,31,23,32,23,34,22,30,22,33,21,32,22,32,22,34,20,32,22,34,20,30,22,31,19,33,20,35,19,0,0,34,20,33,21,35,20,33,22,34,20,32,23,33,20,34,19,34,21,33,22,30,21,32,21,30,21,32,20,33,19,31,19,31,19,31,19,33,17,32,18,33,17,35,17,36,18,35,15,37,18,39,18,37,19,40,20,0,0,0,0,0,0]"
CSI_DATA,416,644028,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,1,0,0,1,-96,2,11,2,643222847,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,-9,2,-10,1,-10,0,-10,0,-10,-1,-11,-1,-11,-2,-12,-3,-11,-2,-11,-2,-12,-4,-12,-4,-13,-4,-13,-5,-14,-6,-14,-5,-15,-6,-14,-6,-16,-7,-15,-6,-16,-6,-16,-6,-17,-6,-19,-6,-19,-7,-20,-7,0,0,-21,-7,-22,-8,-23,-9,-24,-10,-25,-10,-24,-11,-25,-12,-24,-12,-23,-13,-24,-13,-22,-14,-24,-14,-21,-13,-22,-12,-20,-11,-21,-13,-20,-11,-20,-10,-20,-9,-20,-7,-21,-7,-21,-6,-21,-5,-21,-5,-22,-3,-24,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,7,-17,6,-19,5,-19,6,-20,1,-18,1,-18,-1,-18,-2,-20,0,-22,-6,-24,-6,-23,-6,-24,-6,-22,-10,-25,-8,-24,-7,-28,-11,-26,-10,-28,-13,-27,-12,-28,-11,-31,-12,-29,-13,-32,-14,-34,-14,-33,-11,-36,-13,-41,-11,0,0,-41,-14,-39,-15,-45,-16,-44,-20,-46,-18,-45,-22,-46,-21,-46,-24,-46,-27,-46,-27,-42,-24,-42,-26,-40,-27,-40,-27,-40,-22,-37,-23,-35,-20,-38,-18,-38,-15,-42,-13,-38,-12,-39,-11,-39,-12,-42,-7,-41,-8,-43,-5,-44,-6,-46,-2,0,0,0,0,0,0]"
CSI_DATA,417,644049,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,643224374,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,6,-6,8,-5,7,-5,8,-4,7,-5,8,-4,8,-4,8,-4,9,-2,9,-2,10,-2,11,-2,12,-2,11,-1,12,-2,12,0,13,-1,12,0,14,-1,13,-1,14,-1,15,-1,15,-1,16,-2,17,-1,17,-2,0,0,19,-1,20,-2,21,-1,21,0,22,0,22,0,23,1,22,2,22,3,23,4,22,3,21,4,21,4,21,3,20,3,19,2,18,1,18,0,19,1,18,-1,18,-1,18,-2,18,-3,18,-4,18,-5,19,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-14,11,-16,13,-13,12,-9,14,-7,14,-8,14,-6,15,-6,18,-7,17,-4,19,-6,17,-4,18,-2,21,-2,22,-2,21,-1,23,-1,25,-1,24,-3,26,-2,29,0,27,-2,29,-3,26,-3,32,-2,32,-3,33,-4,32,-4,0,0,36,-5,40,1,39,-2,40,-2,40,0,45,1,44,3,43,1,43,8,46,5,43,4,41,5,40,5,39,6,41,7,38,6,34,1,36,1,36,0,35,1,34,-6,35,-4,34,-10,36,-8,37,-10,36,-12,36,-8,39,-13,0,0,0,0,0,0]"
CSI_DATA,418,644067,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-68,11,1,7,0,1,1,1,0,0,1,-96,2,11,2,643230489,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,1,-14,0,-14,0,-15,1,-14,1,-13,2,-13,3,-14,4,-12,3,-13,4,-14,6,-13,6,-13,6,-14,7,-14,7,-14,8,-13,7,-13,9,-14,9,-15,9,-14,10,-15,9,-16,10,-16,11,-17,12,-18,12,-20,0,0,13,-22,14,-20,15,-22,17,-21,17,-23,18,-23,19,-22,21,-22,21,-21,20,-21,19,-19,20,-20,20,-17,20,-17,18,-17,16,-17,16,-17,15,-17,13,-18,12,-19,12,-20,10,-21,9,-21,10,-23,8,-24,8,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-30,-5,-30,-3,-28,-1,-27,1,-27,0,-25,2,-26,1,-25,6,-25,7,-28,6,-24,9,-26,11,-25,11,-25,11,-26,14,-26,13,-24,15,-29,13,-23,18,-28,16,-25,17,-31,18,-30,17,-30,20,-34,20,-35,19,-33,23,-37,0,0,24,-43,28,-40,28,-43,30,-42,31,-45,37,-44,38,-42,36,-43,38,-43,41,-40,40,-37,41,-39,40,-36,37,-36,32,-37,33,-35,33,-33,26,-35,22,-37,23,-34,22,-39,15,-41,18,-44,15,-43,12,-42,11,-50,14,-47,10,-51,0,0,0,0,0,0]"
CSI_DATA,419,644086,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,1,0,0,1,-96,5,11,2,643292870,0,106,0,256,1,"[106,-96,6,0,0,0,0,0,0,0,0,0,14,-1,13,-1,11,-1,11,-1,9,-3,7,-2,6,-4,5,-3,4,-5,3,-6,3,-6,2,-7,1,-8,0,-8,0,-8,-2,-9,-3,-9,-3,-9,-4,-9,-5,-9,-7,-10,-7,-11,-8,-12,-10,-12,-10,-13,-11,-12,0,0,-11,-14,-12,-15,-12,-16,-12,-16,-13,-16,-13,-16,-14,-17,-14,-16,-13,-17,-16,-17,-14,-18,-16,-18,-15,-19,-16,-19,-16,-19,-16,-20,-16,-21,-16,-21,-17,-21,-16,-23,-17,-23,-16,-24,-14,-25,-13,-24,-13,-24,-12,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-1,31,0,27,1,26,2,23,0,19,-2,16,-2,15,-5,12,-6,10,-9,9,-11,8,-11,4,-13,6,-11,1,-14,0,-14,0,-14,-2,-17,-2,-17,-7,-17,-7,-18,-9,-19,-11,-20,-15,-22,-14,-22,-16,-26,-17,-26,-21,-25,0,0,-21,-27,-22,-30,-24,-29,-22,-31,-24,-32,-23,-33,-25,-34,-24,-31,-26,-33,-26,-35,-25,-36,-29,-37,-25,-36,-25,-35,-31,-38,-29,-38,-30,-40,-29,-43,-30,-43,-32,-44,-28,-45,-27,-48,-27,-47,-20,-50,-20,-51,-22,-49,-18,-46,-16,-49,0,0,0,0,0,0]"
CSI_DATA,420,644154,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,1,0,0,1,-96,2,11,2,643359950,0,126,0,256,1,"[126,-32,7,0,0,0,0,0,0,0,0,0,-28,-9,-29,-10,-29,-10,-29,-11,-29,-12,-30,-13,-29,-13,-28,-14,-27,-15,-26,-13,-25,-14,-24,-14,-23,-14,-22,-13,-22,-12,-19,-12,-20,-11,-19,-11,-19,-10,-20,-8,-19,-8,-18,-7,-19,-7,-19,-6,-18,-7,-18,-6,0,0,-17,-6,-16,-6,-16,-5,-15,-6,-15,-5,-13,-4,-13,-3,-12,-3,-11,-1,-11,0,-11,0,-10,3,-10,3,-11,5,-11,5,-11,7,-11,7,-11,10,-13,8,-12,10,-12,9,-15,9,-16,8,-16,8,-17,7,-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-18,-50,-19,-53,-23,-52,-27,-51,-26,-53,-30,-51,-28,-52,-30,-51,-32,-49,-32,-50,-34,-47,-32,-44,-33,-40,-31,-42,-31,-39,-28,-39,-29,-34,-26,-36,-29,-36,-23,-36,-22,-34,-20,-33,-20,-34,-17,-32,-19,-34,-18,-34,-14,-33,-14,0,0,-33,-15,-28,-13,-31,-12,-28,-13,-29,-11,-24,-10,-23,-8,-20,-6,-20,-3,-20,-3,-18,-2,-18,3,-21,3,-21,8,-20,8,-21,11,-24,13,-23,16,-26,13,-29,7,-31,13,-32,11,-31,15,-31,11,-33,12,-35,12,-33,13,-34,10,0,0,0,0,0,0]"
CSI_DATA,421,644173,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-65,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,643376264,0,126,0,256,1,"[126,-32,7,0,0,0,0,0,0,0,0,0,15,16,16,17,16,18,15,19,15,19,15,20,15,21,15,21,14,21,14,22,13,22,12,21,11,20,11,20,11,20,10,18,10,18,10,18,10,18,11,17,11,17,12,17,12,16,13,15,13,16,13,15,0,0,12,15,12,15,12,15,11,15,11,15,10,15,11,14,10,13,9,12,10,11,10,10,10,9,11,8,11,7,11,6,13,6,13,6,14,5,16,5,16,5,17,6,18,6,18,6,18,8,18,7,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,26,33,27,35,27,38,28,38,29,41,27,41,28,42,29,42,24,44,24,44,21,43,20,44,19,43,19,43,20,40,18,40,19,37,19,38,18,36,17,37,22,34,21,36,23,34,19,33,22,31,21,32,23,31,0,0,22,31,22,30,23,31,21,32,23,30,18,30,19,28,18,28,16,25,18,24,17,22,20,18,19,17,20,15,24,15,25,13,26,14,28,13,30,12,33,12,33,13,35,14,35,15,35,17,34,17,35,21,34,18,33,19,0,0,0,0,0,0]"
CSI_DATA,422,644190,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-65,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,643377039,0,126,0,256,1,"[126,-32,7,0,0,0,0,0,0,0,0,0,-17,-16,-17,-17,-18,-17,-18,-19,-18,-19,-17,-20,-18,-21,-17,-21,-18,-21,-16,-21,-15,-21,-14,-21,-14,-21,-14,-20,-13,-20,-12,-19,-13,-19,-13,-18,-13,-18,-14,-17,-14,-17,-14,-16,-14,-16,-14,-15,-14,-15,-15,-15,0,0,-16,-15,-14,-15,-14,-16,-13,-15,-14,-15,-13,-15,-13,-14,-12,-13,-11,-13,-12,-11,-12,-11,-12,-9,-12,-9,-12,-8,-13,-7,-15,-7,-14,-6,-16,-5,-17,-5,-17,-5,-19,-5,-18,-6,-20,-6,-20,-8,-19,-7,-20,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-31,-29,-33,-30,-35,-29,-39,-30,-36,-29,-39,-29,-40,-28,-42,-27,-42,-27,-43,-26,-47,-26,-44,-24,-44,-22,-43,-22,-43,-22,-42,-23,-42,-17,-38,-21,-39,-21,-37,-18,-38,-23,-37,-23,-34,-23,-35,-22,-33,-23,-32,-23,-34,-27,-31,0,0,-24,-34,-21,-33,-24,-34,-20,-32,-23,-30,-19,-31,-20,-29,-18,-27,-20,-28,-17,-26,-17,-22,-21,-19,-19,-18,-22,-19,-24,-16,-26,-14,-27,-13,-27,-14,-29,-14,-32,-14,-34,-15,-36,-15,-33,-17,-35,-18,-37,-20,-37,-20,-34,-20,-36,-21,0,0,0,0,0,0]"
CSI_DATA,423,644646,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-63,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,643852108,0,126,0,256,1,"[126,-32,7,0,0,0,0,0,0,0,0,0,16,-11,16,-11,16,-12,16,-13,17,-13,17,-13,17,-14,17,-14,16,-15,16,-15,17,-15,16,-14,17,-15,17,-15,17,-17,17,-16,18,-17,18,-17,18,-17,19,-18,19,-18,20,-18,20,-18,20,-18,21,-17,20,-17,0,0,21,-17,21,-16,22,-15,22,-14,22,-13,22,-13,23,-13,22,-11,22,-10,22,-11,20,-9,20,-9,19,-8,18,-7,17,-7,15,-7,14,-6,13,-8,12,-8,12,-9,10,-10,10,-11,9,-12,10,-13,11,-13,12,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-10,35,-11,34,-12,36,-11,36,-14,35,-12,37,-15,38,-15,39,-15,37,-16,39,-16,38,-19,39,-19,36,-18,38,-20,40,-22,41,-20,40,-22,41,-23,42,-21,43,-20,46,-22,47,-22,48,-21,46,-19,46,-23,46,-19,47,-22,0,0,50,-15,48,-16,48,-17,47,-13,48,-13,48,-9,49,-10,47,-8,45,-5,47,-6,44,-4,42,-5,40,-2,37,-4,35,-4,33,-2,31,0,27,-5,28,-5,28,-10,25,-9,25,-12,26,-16,27,-17,28,-16,30,-19,30,-19,31,-20,0,0,0,0,0,0]"
CSI_DATA,424,645069,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-64,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,644274309,0,118,0,256,1,"[118,96,7,0,0,0,0,0,0,0,0,0,18,-13,19,-13,19,-12,19,-13,18,-12,19,-12,19,-14,20,-12,20,-13,20,-13,20,-12,20,-11,20,-12,20,-10,20,-10,19,-10,19,-9,19,-9,18,-8,17,-9,17,-8,17,-7,16,-7,15,-8,15,-7,13,-7,0,0,12,-6,12,-7,11,-6,10,-6,9,-7,8,-7,7,-7,7,-6,5,-8,5,-8,4,-9,3,-9,2,-10,1,-10,1,-11,0,-12,0,-13,0,-14,0,-15,0,-15,0,-17,0,-18,1,-19,1,-18,1,-19,3,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-25,36,-26,36,-27,37,-25,35,-24,38,-23,35,-25,39,-27,40,-23,38,-25,42,-24,36,-24,37,-23,39,-22,38,-20,38,-22,41,-21,34,-19,36,-19,36,-17,36,-17,32,-14,34,-18,33,-16,30,-13,29,-15,28,-14,27,-16,0,0,23,-15,22,-11,22,-12,18,-12,16,-12,18,-15,13,-12,13,-14,10,-13,8,-15,7,-17,6,-16,4,-17,2,-20,1,-21,1,-24,-1,-23,-4,-27,-2,-29,-3,-28,-2,-32,-2,-33,1,-33,0,-36,0,-36,2,-38,4,-32,4,-38,0,0,0,0,0,0]"
CSI_DATA,425,645124,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,0,0,0,1,-96,0,11,2,644329998,0,126,0,256,1,"[126,-32,7,0,0,0,0,0,0,0,0,0,16,-6,17,-5,17,-6,18,-5,16,-6,17,-8,16,-8,16,-8,17,-10,17,-10,17,-10,18,-11,19,-11,18,-12,19,-12,19,-12,21,-13,21,-12,21,-13,22,-13,24,-13,24,-13,23,-12,24,-11,25,-10,24,-10,0,0,24,-8,23,-7,22,-7,22,-6,21,-6,21,-5,20,-4,19,-4,17,-3,16,-5,14,-3,13,-5,13,-3,10,-4,9,-4,9,-6,7,-5,6,-6,5,-8,3,-9,3,-11,2,-13,3,-14,4,-14,4,-16,6,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-5,34,-3,33,-5,35,-4,33,-7,34,-6,36,-8,35,-7,34,-10,35,-11,35,-11,36,-10,36,-11,37,-12,38,-14,39,-15,41,-15,40,-16,43,-18,46,-15,49,-16,46,-17,49,-17,51,-16,51,-12,50,-11,49,-9,51,-10,0,0,50,-5,48,-4,47,-5,43,-2,44,-2,39,1,38,-1,36,-2,34,1,32,-2,31,-1,26,-1,26,0,21,-3,22,-3,19,-6,13,-8,15,-10,12,-14,10,-15,10,-18,11,-21,13,-23,12,-24,14,-25,17,-31,19,-30,24,-28,0,0,0,0,0,0]"
CSI_DATA,426,645192,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-72,11,1,6,0,1,1,1,0,0,0,-96,2,11,2,644397236,0,134,0,256,1,"[-122,96,8,0,0,0,0,0,0,0,0,0,-23,-5,-23,-2,-23,0,-23,2,-22,3,-22,6,-22,7,-21,8,-20,9,-19,11,-17,12,-17,12,-15,13,-13,14,-12,16,-11,15,-9,16,-8,14,-7,16,-6,14,-6,14,-6,12,-5,13,-4,13,-3,12,-4,10,0,0,-7,10,-7,8,-8,8,-10,6,-10,5,-13,3,-14,1,-15,-1,-17,-5,-19,-5,-17,-6,-20,-7,-20,-9,-20,-13,-21,-12,-20,-16,-21,-17,-21,-18,-20,-17,-17,-19,-18,-20,-17,-21,-14,-20,-12,-20,-11,-20,-9,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-25,-40,-23,-39,-20,-43,-15,-44,-10,-43,-7,-42,-4,-43,0,-43,2,-47,4,-44,9,-41,10,-40,11,-35,15,-34,17,-32,19,-33,24,-31,21,-25,22,-23,26,-19,24,-21,29,-19,24,-15,22,-16,20,-15,23,-15,19,-13,23,0,0,-15,16,-16,10,-22,14,-20,6,-22,7,-25,-2,-26,-5,-26,-7,-29,-13,-34,-14,-30,-21,-33,-19,-28,-31,-35,-31,-37,-31,-34,-34,-29,-34,-31,-37,-28,-46,-24,-46,-23,-45,-25,-43,-18,-44,-17,-40,-12,-42,-8,-40,-8,-35,-5,-35,0,0,0,0,0,0]"
CSI_DATA,427,645316,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-66,11,1,7,0,1,1,1,0,0,1,-96,4,11,2,644521340,0,134,0,256,1,"[-122,96,8,0,0,0,0,0,0,0,0,0,9,5,8,5,10,4,10,4,10,3,11,3,12,3,12,3,12,3,13,3,13,3,14,2,15,2,15,2,15,1,16,2,16,2,17,2,17,2,17,2,18,2,18,2,18,3,18,1,17,3,18,2,0,0,18,3,19,2,19,2,18,3,19,3,19,3,18,4,18,5,18,5,18,5,17,5,17,4,15,4,16,6,16,5,15,6,15,5,15,5,14,4,13,6,14,6,13,5,11,6,11,4,10,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,15,10,17,11,17,11,18,10,19,9,19,10,23,7,23,9,22,9,25,9,26,7,25,7,26,6,26,8,29,8,29,7,29,5,31,6,31,6,33,6,33,8,36,5,31,7,34,8,36,3,37,6,35,4,0,0,34,7,35,7,38,7,33,11,38,10,37,11,36,12,33,12,33,13,33,12,33,10,32,12,28,10,33,13,29,12,28,12,26,10,29,14,27,13,27,12,24,12,23,13,20,12,22,12,21,11,18,10,20,8,22,10,0,0,0,0,0,0]"
CSI_DATA,428,645331,2000,AppleWatch7FJ,12:86:ea:f3:01:3e,-67,11,1,7,0,1,1,1,0,0,1,-96,3,11,2,644522364,0,134,0,256,1,"[-122,96,8,0,0,0,0,0,0,0,0,0,-1,8,0,8,2,8,2,8,2,9,2,9,2,9,3,9,3,10,4,9,4,10,4,10,5,10,5,10,5,11,6,10,6,11,6,11,6,11,6,12,6,12,7,12,7,12,7,12,7,13,7,13,0,0,7,14,7,13,6,13,6,14,7,13,6,14,6,14,5,14,4,14,5,13,5,13,4,13,4,13,3,12,4,12,4,12,4,12,3,12,3,11,3,11,2,10,3,10,2,10,1,9,2,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,4,27,5,32,5,31,11,34,14,33,12,31,15,32,19,33,18,35,23,37,23,37,23,38,23,38,24,38,25,39,30,38,33,35,32,40,33,43,36,40,37,41,34,45,34,41,34,46,35,46,35,43,34,41,0,0,42,50,39,49,34,43,35,51,34,49,41,50,35,50,30,48,29,47,29,46,30,46,26,40,22,42,26,40,27,42,27,40,19,44,22,40,25,44,18,41,24,37,17,37,18,35,16,36,12,30,11,33,20,31,11,28,0,0,0,0,0,0]"
